title_id,title_name,title_r,title_runtime,title_primary_genre,title_level,title_production_year,title_synopsis
v66uPtT8gHjepxkajh,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
TcQ6S1v3ffsdHj1sB0,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
AClQ0JaOucmf3eqKcN,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
pGA9KHhlt02kKvOy7Y,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
Yd8aO6DtvPZqYvsENJ,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
KtHrJqQe1fZuaxMpJu,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
p5Z2yAgN1quQbN4uuu,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
ZnSxWN1EEPcngooORN,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
vIDge1CXbxj4OI15pe,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
mDAtkFafV5gG3fwPPp,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
oOq338aGOvElLfzoyj,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
aE0l4NbhnFHrnrgtGD,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
RlonHUcFm3qNSbRLBC,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
nYR3UJLoSATO0OcGTN,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
Wb7fj1wvUnZDvdcKGJ,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
VbAKrzzNgmr3siQJxF,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
fvDeTTDw4uIrkEwbd7,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
fqOiHDOeqmOlBAy8AC,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
fDYsKL82Rgei4ANIPw,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
6g0u1WHEXx6XPGJB5d,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
65S1EtKU7v1jlQwuvH,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
OTPkzY2oxqlGBrMqKc,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
bPBswsS9K3wHyawBZh,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
LiyCtpxq6T2jk3tlDI,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
dcIKWBNyK1YXE9OgTm,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
TWudzJX0g98RFmsbpl,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
3WJlFW1cQTIS14W9IG,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
HVTQ64e8lXJXhH38Bi,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
BeD5CurgwgyhxTA7Iu,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
nWcNuoBYN5pfWZQn2Q,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
OaUNb2hJWDe9yCcq68,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
ozgpDROMBoREMbfHBa,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
w32X7JmbKdWtTy8BQA,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
c9hP7Uym7oaiLuKzGN,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
wRU92axTMd4aXIiTE1,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
Cg3dOOjvBoUOFtDo8e,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
EHMbQwhYat0f213yvN,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
Ej8aakkO9TBW6HIcXj,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
2poocfnPYWmljCCWzd,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
COYzjIwQy4RfbJyQZu,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
VOVqyNP3otf2d5bvDX,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
HXMOBR07uxvWabjnfx,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
jDQLlfaYRMr3al39Mi,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
36JJy1GT3sxLYfXGq2,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
2hwsvLRF8rJyGWt6kP,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
7ZQiKHPeMzvJ6Ji0fg,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
uFcw2qRnYT9TmFgOPx,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
MsWkCoGRx02dZ0bdi1,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
49hNQLTmdlBamgijEd,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
maTceTprDFpeZKwTZo,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
DgxUz6JdRJpU0g6jzV,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
dKxJtCXjP7zpuBfgI3,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
gaCRaHXUVyJZ7EQoNM,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
1YjTRhOnSs8HUzQcGQ,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
